"","desc","rooms","bedr","size","link","thumb","furnished","type","price","price_per_sqm","location","floor","ascenseur","cave","refait","haussmanien","balcon","date"
"1445","Vente appartement 3 pièces 58 m² Paris	510.000 €	02 novembre 2014	à partir de 1.583 € / mois*	10	Paris 17e (75017).	Très bel appartement esprit maison, en plein coeur du quartier très prisé des Batignolles. Surface totale de 67 m² environ (58 m² Loi Carrez, 3,60m2 espace habitable+6m2 de cave). Situé derrière la mairie du...	Pièces	3	Chambre	1	Surface	58 m2	Détails","3","1",58,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r401402488","http://static.pap.fr/photos/A14/A14A2488.thumb.jpg",FALSE,"appartement",510,8.79310344827586,"17",NA,FALSE,TRUE,FALSE,FALSE,FALSE,2014-11-02
"1446","Vente appartement 2 pièces 42 m² Paris	340.000 €	02 novembre 2014	à partir de 1.055 € / mois*	7	Paris 19e (75019), Bassin de la Villette.	Particulier vend joli appartement lumineux de 2 pièces (42 m² loi carrez) avec garage fermé. Au 3e étage sans ascenseur, exposé ouest, pas de vis-à-vis, vue dégagée. Entièrement rénové en 2007. Pas de travaux à...	Riquet, Stalingrad, Jaurès	Pièces	2	Chambre	1	Surface	42 m2	Détails","2","1",42,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r403001900","http://static.pap.fr/photos/A30/A30A1900.thumb.jpg",FALSE,"appartement",340,8.09523809523809,"19","3",FALSE,FALSE,TRUE,FALSE,FALSE,2014-11-02
"1447","Vente appartement 3 pièces 52 m² Paris	469.000 €	02 novembre 2014	à partir de 1.456 € / mois*	9	Paris 17e (75017), Legendre - Lévis.	Entre Levis, Batignolles et Pont Cardinet. Charmant 3 pièces très lumineux de 52 m² (Carrez), dans immeuble 1900 - 4ème étage sans ascenseur - 5 fenêtres sur rue, donnant sur école maternelle. Entrée ; salle à...	Pont-Cardinet, Villiers, Malesherbes	Pièces	3	Chambre	1	Surface	52 m2	Détails","3","1",52,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402601269","http://static.pap.fr/photos/A26/A26A1269.thumb.jpg",FALSE,"appartement",469,9.01923076923077,"17","4",FALSE,FALSE,FALSE,FALSE,FALSE,2014-11-02
"1448","Vente appartement 4 pièces 84 m² Paris	880.000 €	02 novembre 2014	à partir de 2.732 € / mois*	3	Paris 1er (75001).	Louvre-Saint-Honoré, proche du Palais Royal. Dans un bel immeuble ancien du 18e siècle, appartement de 84 m², situé au 3ème étage sur entresol, entièrement rénové, calme et lumineux (sur cour, double exposition...	Pièces	4	Chambre	1	Surface	84 m2	Détails","4","1",84,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402602556","http://static.pap.fr/photos/A26/A26A2556.thumb.jpg",FALSE,"appartement",880,10.4761904761905,NA,"3",FALSE,FALSE,TRUE,FALSE,FALSE,2014-11-02
"1449","Vente appartement 5 pièces 152 m² Paris	1.495.000 €	02 novembre 2014	à partir de 4.641 € / mois*	10	Paris 8e (75008), Elysée - Madeleine.	Rue Tronchet. Au coeur du 8ème arrondissement de Paris, à 50 m de la très célèbre place de la Madeleine. Au 3ème étage avec ascenseur d'un immeuble 1880 au charme parisien. Bel appartement de 152 m² (réception + 3...	Madeleine, Havre - Caumartin, Auber	Pièces	5	Chambres	3	Surface	152 m2	Détails","5","3",152,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402601285","http://static.pap.fr/photos/A26/A26A1285.thumb.jpg",FALSE,"appartement",1495,9.83552631578947,"8","3",TRUE,FALSE,FALSE,FALSE,FALSE,2014-11-02
"1450","Vente appartement 4 pièces 80 m² Paris	649.000 €	Paris 16 Auteuil 4 pièces de charme sur jardin arboré	02 novembre 2014	à partir de 2.015 € / mois*	12	Paris 16e (75016), Auteuil-Nord - Jasmin - Mirabeau.	Rez-de-jardin de charme, très calme, dans hôtel particulier 1900 divisé en 4 lots, situé en 2ème rang. 80 m² surface habitable (65,3 m² loi carrez). Village d'Auteuil, jouxtant villa Montmorency. 4...	Michel-Ange - Auteuil, Porte d'Auteuil, Michel-Ange - Molitor	Pièces	4	Chambres	2	Surface	80 m2	Détails","4","2",80,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402902091","http://static.pap.fr/photos/A29/A29A2091.thumb.jpg",FALSE,"appartement",649,8.1125,"16",NA,FALSE,FALSE,FALSE,FALSE,FALSE,2014-11-02
"1451","Vente appartement 4 pièces 73 m² Paris	585.000 €	02 novembre 2014	à partir de 1.816 € / mois*	6	Paris 13e (75013).	Appartement 4/5 pièces - 73 m² - 585.000 €. Entre place Georges Hénocque et Bobillot-Tolbiac. Immeuble 1966 ravalé en 2014 avec isolation thermique. Fenêtres double vitrage avec volets. 3ème étage -...	Pièces	4	Chambres	3	Surface	73 m2	Détails","4","3",73,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r401402462","http://static.pap.fr/photos/A14/A14A2462.thumb.jpg",FALSE,"appartement",585,8.01369863013699,"13","3",FALSE,FALSE,FALSE,FALSE,FALSE,2014-11-02
"1452","Vente appartement 4 pièces 73 m² Paris	735.000 €	02 novembre 2014	à partir de 2.282 € / mois*	4	Paris 17e (75017), Pereire - Malesherbes.	Très bel appartement 3/4 pièces de 73,50 m² loi Carrez (hors balcon), situé rue Jouffroy d'Abbans, à proximité des commerces (marché Lévis) et des transports (lignes de métro 2 et 3). Au 2ème étage d'un bel...	Malesherbes, Wagram, Pont-Cardinet	Pièces	4	Chambres	2	Surface	73 m2	Détails","4","2",73,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r403201534","http://upload.pap.fr/photos/A32/NE2NF5FE7D4OERO.jpg",FALSE,"appartement",735,10.0684931506849,"17","2",FALSE,FALSE,FALSE,FALSE,TRUE,2014-11-02
"1453","Vente studio 28 m² Paris	199.000 €	02 novembre 2014	à partir de 618 € / mois*	3	Paris 20e (75020), Plaine - Lagny.	Beau studio 28 m², très lumineux. Etage élevé, ascenseur. Copropriété entretenue. Parking. Ascenseur. 199.000 €.	Maraîchers, Porte de Montreuil, Buzenval	Pièce	1	Chambre	1	Surface	28 m2	Détails","1","1",28,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402902090","http://static.pap.fr/photos/A29/A29A2090.thumb.jpg",FALSE,"studio",199,7.10714285714286,"20",NA,TRUE,FALSE,FALSE,FALSE,FALSE,2014-11-02
"1454","Vente appartement 2 pièces 52 m² Paris	445.000 €	02 novembre 2014	à partir de 1.381 € / mois*	6	Paris 18e (75018), Grandes Carrières - Clichy.	Appartement de 52 m², rue Cavallotti, dans immeuble haussmannien, au premier étage avec ascenseur. A mi-chemin entre Montmartre et les Batignolles (métro Place de Clichy). Il se compose d'une entrée avec grand...	La Fourche, Place de Clichy, Blanche	Pièces	2	Chambre	1	Surface	52 m2	Détails","2","1",52,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402702162","http://upload.pap.fr/photos/A27/NC9Q6Y88542298Z.jpg",FALSE,"appartement",445,8.55769230769231,"18",NA,TRUE,FALSE,FALSE,FALSE,FALSE,2014-11-02
"1455","Vente appartement 3 pièces 80 m² Paris	840.000 €	02 novembre 2014	à partir de 2.608 € / mois*	9	Paris 13e (75013), Salpétrière - Austerlitz.	Grand 3 pièces traversant alliant charme de l'ancien avec le confort moderne. 80 m². 2 grandes chambres, double séjour (25 m²), une salle de bain équipée d'une baignoire et d'une douche à l'italienne, wc...	Campo-Formio, Les Gobelins, Saint-Marcel	Pièces	3	Chambres	2	Surface	80 m2	Détails","3","2",80,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402902072","http://static.pap.fr/photos/A29/A29A2072.thumb.jpg",FALSE,"appartement",840,10.5,"13",NA,FALSE,FALSE,FALSE,FALSE,FALSE,2014-11-02
"1456","Vente appartement 2 pièces 45 m² Paris	382.000 €	02 novembre 2014	à partir de 1.186 € / mois*	8	Paris 17e (75017), La Fourche - Guy Moquet.	Métro Brochant - Proche des commerces de la rue des Moines. Dans une rue calme, dans un bel immeuble en pierre de taille 2 pièces de 45,4 m², distribué en étoile, sans perte de place + balcon 3 m², au...	Brochant, Guy Môquet, La Fourche	Pièces	2	Chambre	1	Surface	45 m2	Détails","2","1",45,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402001174","http://static.pap.fr/photos/A20/A20A1174.thumb.jpg",FALSE,"appartement",382,8.48888888888889,"17",NA,FALSE,FALSE,FALSE,FALSE,TRUE,2014-11-02
"1457","Vente appartement 2 pièces 38 m² Paris	305.000 €	2 pièces Paris 17e, Batignolle/Mairie 17e/Place Clichy	02 novembre 2014	à partir de 947 € / mois*	11	Paris 17e (75017), Batignoles - Cardinet.	Appartement 2 pièces 38 m², 4ème étage, très bonne luminosité, sans travaux à prévoir. Salon/salle à manger (3 fenêtres)/cuisine à l'américaine aménagée, hotte avec évacuation extérieure, emplacement frigo...	Place de Clichy, Rome, La Fourche	Pièces	2	Chambre	1	Surface	38 m2	Détails","2","1",38,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402702159","http://static.pap.fr/photos/A27/A27A2159.thumb.jpg",FALSE,"appartement",305,8.02631578947368,"17","4",FALSE,FALSE,FALSE,FALSE,FALSE,2014-11-02
"1458","Vente appartement 7 pièces 205 m² Paris	1.800.000 €	02 novembre 2014	à partir de 5.588 € / mois*	3	Paris 5e (75005), Val de Grâce.	Très bel appartement haussmannien 205 m². Idéal pour familles nombreuses ou professions libérales. 3m25 de hauteur sous plafond. Rez-de-chaussée, face au square Marco Polo (proche Luxembourg). Pas de...	Port-Royal, Luxembourg, Raspail	Pièces	7	Chambres	4	Surface	205 m2	Détails","7","4",205,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402402116","http://static.pap.fr/photos/A24/A24A2116.thumb.jpg",FALSE,"appartement",1800,8.78048780487805,"5",NA,FALSE,FALSE,FALSE,FALSE,FALSE,2014-11-02
"1459","Vente studio 24 m² Paris 12E	215.000 €	02 novembre 2014	à partir de 667 € / mois*	3	Paris 12e (75012), Aligre - Gare de Lyon.	Métro Ledru Rollin. Studio 24 m² meublé, loué 850 € par mois, possibilité de vente sans locataire. Situé au 3ème étage de l'immeuble sis 76 rue de Charenton. Entrée, coin cuisine avec plaque halogène et...	Ledru-Rollin, Gare de Lyon, Bastille	Pièce	1	Chambre	1	Surface	24 m2	Détails","1","1",24,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402700772","http://static.pap.fr/photos/A27/A27A0772.thumb.jpg",FALSE,"studio",215,8.95833333333333,"12","3",FALSE,FALSE,FALSE,FALSE,FALSE,2014-11-02
"1460","Vente appartement 4 pièces 98 m² Paris	925.000 €	02 novembre 2014	à partir de 2.872 € / mois*	7	Paris 17e (75017), Ternes - Maillot.	Ternes - Niel. Immeuble haussmannien situé dans une rue très calme, proche des marchés Poncelet et Bayen. Appartement 98 m² avec parquet point de Hongrie, moulures, cheminées et 3,10 m de hauteur sous plafond. ...	Ternes, Argentine, Porte de Champerret	Pièces	4	Chambres	2	Surface	98 m2	Détails","4","2",98,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402801759","http://static.pap.fr/photos/A28/A28A1759.thumb.jpg",FALSE,"appartement",925,9.43877551020408,"17",NA,FALSE,FALSE,FALSE,FALSE,FALSE,2014-11-02
"1461","Vente appartement 3 pièces 64 m² Paris	749.000 €	Exceptionnel duplex de charme. Rare. Parfait état	02 novembre 2014	à partir de 2.325 € / mois*	13	Paris 5e (75005), Saint-Victor - Jussieu.	Saint-Victor - Jussieu, 64,4 m² Carrez, 74 m² au sol. Appartement comme une maison (3e et dernier étage), 2/3 pièces en duplex, comprenant un salon/salle à manger, cuisine américaine équipée, dressing,...	Jussieu, Cardinal Lemoine, Maubert - Mutualité	Pièces	3	Chambre	1	Surface	64 m2	Détails","3","1",64,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r401101912","http://static.pap.fr/photos/A11/A11A1912.thumb.jpg",FALSE,"appartement",749,11.703125,"5","99",FALSE,FALSE,FALSE,FALSE,FALSE,2014-11-02
"1462","Vente appartement 5 pièces 103 m² Paris	910.000 €	02 novembre 2014	à partir de 2.825 € / mois*	10	Paris 11e (75011).	Avenue Philippe-Auguste. Appartement 5 pièces de 103 m² à proximité du métro, écoles et commerces. Dans une résidence moderne, avec gardien, ascenseur, digicode, cave porte blindée et parking. Double exposition...	Pièces	5	Chambres	3	Surface	103 m2	Détails","5","3",103,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402902046","http://static.pap.fr/photos/A29/A29A2046.thumb.jpg",FALSE,"appartement",910,8.83495145631068,"11",NA,TRUE,TRUE,FALSE,FALSE,FALSE,2014-11-02
"1463","Vente appartement 2 pièces 54 m² Paris	420.000 €	02 novembre 2014	à partir de 1.304 € / mois*	8	Paris 16e (75016), Porte de Saint-Cloud - Auteuil-Sud.	2/3 pièces de 54 m². Métro Exelmans à 100m 54 m², appartement moderne avec cuisine américaine équipée, chambre et bureau, salle de bains avec baignoire et WC independant. Pas de travaux à prévoir. ...	Exelmans, Porte de Saint-Cloud (Parc des Princes), Michel-Ange - Molitor	Pièces	2	Chambre	1	Surface	54 m2	Détails","2","1",54,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r400002196","http://static.pap.fr/photos/A00/A00A2196.thumb.jpg",FALSE,"appartement",420,7.77777777777778,"16",NA,FALSE,FALSE,FALSE,FALSE,FALSE,2014-11-02
"1464","Vente appartement 3 pièces 102 m² Paris	850.000 €	02 novembre 2014	à partir de 2.639 € / mois*	9	Paris 19e (75019), Danube.	Face au parc des Buttes Chaumont. Dans résidence de très bon standing avec gardien, appartement de 102 m², au 7e étage avec ascenseur, plein ciel, balcon, vue Sacré-Coeur, entièrement refait par architecte. Double...	Botzaris, Danube, Place des Fêtes	Pièces	3	Chambres	2	Surface	102 m2	Détails","3","2",102,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r195610585","http://static.pap.fr/photos/956/956AA585.thumb.jpg",FALSE,"appartement",850,8.33333333333333,"19","7",TRUE,FALSE,TRUE,FALSE,TRUE,2014-11-02
"1465","Vente appartement 4 pièces 82 m² Paris	610.000 €	02 novembre 2014	à partir de 1.894 € / mois*	6	Paris 12e (75012), Jardin de Reuilly.	Paris 12e, quartier Montgallet. A deux pas de la coulée verte et des squares, à 5 mn des commerces, écoles et transports. Dans petite copropriété bien tenue. 3/4 pièces 82 m², 5ème étage sans ascenseur. Bon état.	Montgallet, Reuilly - Diderot, Dugommier	Pièces	4	Chambres	2	Surface	82 m2	Détails","4","2",82,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402902189","http://upload.pap.fr/photos/A29/ND2AQ497AJ6HXYY.jpg",FALSE,"appartement",610,7.4390243902439,"12","5",FALSE,FALSE,FALSE,FALSE,FALSE,2014-11-02
"1466","Vente appartement 2 pièces 40 m² Paris	345.000 €	02 novembre 2014	à partir de 1.071 € / mois*	10	Paris 19e (75019), Secrétan.	Buttes Chaumont - beau 2 pièces 40 m² environ, exposé sur Avenue Mathurin Moreau. Lumineux avec belle vue. 1er étage avec ascenseur + cave de 5 m². Bonne residence avec gardien. Bus 75 et 26 et commerces en...	Bolivar, Colonel Fabien, Buttes Chaumont	Pièces	2	Chambre	1	Surface	40 m2	Détails","2","1",40,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402800405","http://static.pap.fr/photos/A28/A28A0405.thumb.jpg",FALSE,"appartement",345,8.625,"19",NA,TRUE,TRUE,FALSE,FALSE,FALSE,2014-11-02
"1467","Vente appartement 5 pièces 145 m² Paris	1.330.000 €	La campagne à Paris !	02 novembre 2014	à partir de 4.129 € / mois*	17	Paris 15e (75015).	Appartement duplex, derniers étages (11e et 12e), quartier Vaugirard-Parc des Expositions. 145 m² + 120 m² de terrasse, soit 165 m² pondérés. Très lumineux, calme et ensoleillé. Pas de vis-à-vis. ...	Pièces	5	Chambres	3	Surface	145 m2	Détails","5","3",145,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r400402125","http://static.pap.fr/photos/A04/A04A2125.thumb.jpg",FALSE,"appartement",1330,9.17241379310345,"15",NA,FALSE,FALSE,FALSE,FALSE,FALSE,2014-11-02
"1468","Vente appartement 3 pièces 55 m² Paris	520.000 €	02 novembre 2014	à partir de 1.614 € / mois*	3	Paris 16e (75016).	Village d'Auteuil. Appartement 3 pièces 55 m² : entrée, séjour et deux chambres, cuisine, salle d'eau et wc séparés. Traversant sur rue et jardin. 2e étage sans ascenseur. Tous commerces, transports, écoles...	Pièces	3	Chambres	2	Surface	55 m2	Détails","3","2",55,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402602507","http://static.pap.fr/photos/A26/A26A2507.thumb.jpg",FALSE,"appartement",520,9.45454545454546,"16","2",FALSE,FALSE,FALSE,FALSE,FALSE,2014-11-02
"1469","Vente appartement 3 pièces 55 m² Paris	535.000 €	02 novembre 2014	à partir de 1.661 € / mois*	10	Paris 17e (75017), Ternes - Maillot.	Paris 17e. Rue Ruhmkorff / proche avenue des Ternes / métro Porte Maillot. Bel Immeuble pierre de taille. Au 3ème étage sans ascenseur. Très bel appartement ancien entièrement refait à neuf, 55 m² : entrée,...	Neuilly - Porte Maillot, Porte Maillot (Palais des Congrès), Porte de Champerret	Pièces	3	Chambre	1	Surface	55 m2	Détails","3","1",55,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r401602596","http://static.pap.fr/photos/A16/A16A2596.thumb.jpg",FALSE,"appartement",535,9.72727272727273,"17","3",FALSE,FALSE,TRUE,FALSE,FALSE,2014-11-02
"1470","Vente appartement 5 pièces 120 m² Paris	1.200.000 €	02 novembre 2014	à partir de 3.725 € / mois*	10	Paris 13e (75013), Salpétrière - Austerlitz.	Duplex lumineux donnant sur jardin, dernier étage, 120 m² Carrez, immeuble 1973 soigné, jardins derrière, grille, digicode, parking, cave, gardien. Dans petite rue très calme à 100 mètres du carrefour des Gobelins.	Les Gobelins, Campo-Formio, Place d'Italie	Pièces	5	Chambres	3	Surface	120 m2	Détails","5","3",120,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402602482","http://static.pap.fr/photos/A26/A26A2482.thumb.jpg",FALSE,"appartement",1200,10,"13","99",FALSE,TRUE,FALSE,FALSE,FALSE,2014-11-02
"1471","Vente appartement 2 pièces 48 m² Paris	450.000 €	02 novembre 2014	à partir de 1.397 € / mois*	9	Paris 18e (75018).	Dans un écrin de verdure au pied de Montmartre, métro Lamarck Caulaincourt. Appartement de 2 pièces, refait à neuf en 2011,au deuxième étage d'un immeuble 1970. Très lumineux exposition sud-sud ouest d'une superficie de...	Pièces	2	Chambre	1	Surface	48 m2	Détails","2","1",48,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r401901323","http://static.pap.fr/photos/A19/A19A1323.thumb.jpg",FALSE,"appartement",450,9.375,"18",NA,FALSE,FALSE,TRUE,FALSE,FALSE,2014-11-02
"1472","Vente appartement 2 pièces 31 m² Paris	250.000 €	2 pièces 31 m2, refait à neuf et très clair	02 novembre 2014	à partir de 776 € / mois*	4	Paris 18e (75018).	2 pièces 31 m² + cave, au 3ème sans ascenseur. 5 mn du métro Marcadet-Poissonniers. Entièrement refait à neuf en 2013. Cuisine indépendante equipée, séjour avec cheminée, chambre avec grand placard. Parquet...	Pièces	2	Chambre	1	Surface	31 m2	Détails","2","1",31,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r403101566","http://static.pap.fr/photos/A31/A31A1566.thumb.jpg",FALSE,"appartement",250,8.06451612903226,"18",NA,FALSE,TRUE,TRUE,FALSE,FALSE,2014-11-02
"1473","Vente appartement 4 pièces 118 m² Paris	880.000 €	02 novembre 2014	à partir de 2.732 € / mois*	10	Paris 20e (75020), Télégraphe - Pelleport - Saint-Fargeau.	Très bel appartement familial de 118 m², traversant (ouest/est) avec vue dégagée sur Paris et parc verdoyant, idéalement situé dans une résidence de standing proche écoles, commerces et transports. Il se compose...	Pelleport, Télégraphe, Saint-Fargeau	Pièces	4	Chambres	3	Surface	118 m2	Détails","4","3",118,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r199510707","http://static.pap.fr/photos/995/995AA707.thumb.jpg",FALSE,"appartement",880,7.45762711864407,"20",NA,FALSE,FALSE,FALSE,FALSE,FALSE,2014-11-02
"1474","Vente studio 42 m² Paris	335.000 €	02 novembre 2014	à partir de 1.040 € / mois*	10	Paris 16e (75016), Porte de Saint-Cloud - Auteuil-Sud.	Dans un immeuble récent, rue Le marois quartier sur et agréable, au 5e étage avec ascenseur, un studio calme bien aménagé, 42 m², bien entretenu, sans travaux, comprenant une cuisine ouverte équipée, une salle de...	Porte de Saint-Cloud (Parc des Princes), Exelmans, Boulevard Victor - Pont du Garigliano	Pièce	1	Chambre	1	Surface	42 m2	Détails","1","1",42,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r199509638","http://static.pap.fr/photos/995/995A9638.thumb.jpg",FALSE,"studio",335,7.97619047619048,"16","5",TRUE,FALSE,FALSE,FALSE,FALSE,2014-11-02
"1475","Vente appartement 3 pièces 67 m² Paris	560.000 €	02 novembre 2014	à partir de 1.738 € / mois*	9	Paris 16e (75016), Porte de Saint-Cloud - Auteuil-Sud.	Dans un immeuble pierre de taille de 1905, bel appartement 3 pièces de 67 m², situé au 2ème étage avec ascenseur, sans vis-à-vis. Il est composé de : 1 galerie d'entrée, 1 séjour, 2 grandes chambres...	Boulevard Victor - Pont du Garigliano, Exelmans, Chardon-Lagache	Pièces	3	Chambres	2	Surface	67 m2	Détails","3","2",67,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402902021","http://static.pap.fr/photos/A29/A29A2021.thumb.jpg",FALSE,"appartement",560,8.35820895522388,"16","2",TRUE,FALSE,FALSE,FALSE,FALSE,2014-11-02
"1476","Vente chambre 27 m² Paris	230.000 €	02 novembre 2014	à partir de 714 € / mois*	3	Paris 17e (75017), Camperret - Berthier.	Rue Descombes 75017. Très beau studio de 27 m², comprenant une pièce principale avec coin chambre (possibilité deux pièces), une cuisine américaine, une salle de bains + wc + cave. Donnant sur une agréable cour...	Porte de Champerret, Pereire (Maréchal Juin), Pereire - Levallois	Pièce	1	Chambre	1	Surface	27 m2	Détails","1","1",27,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402602466","http://static.pap.fr/photos/A26/A26A2466.thumb.jpg",FALSE,"chambre",230,8.51851851851852,"17",NA,FALSE,TRUE,FALSE,FALSE,FALSE,2014-11-02
"1477","Vente appartement 3 pièces 54 m² Paris	490.000 €	02 novembre 2014	à partir de 1.521 € / mois*	7	Paris 18e (75018), Grandes Carrières - Clichy.	Paris 18ème - Appartement Grandes Carrières, traversant, dans rue calme. Dans copropriété de bon standing en pierre de taille très bien tenue. Charmant 2/3 pièces 54 m², en étage avec ascenseur et balcons,...	Guy Môquet, La Fourche, Brochant	Pièces	3	Chambre	1	Surface	54 m2	Détails","3","1",54,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402402046","http://static.pap.fr/photos/A24/A24A2046.thumb.jpg",FALSE,"appartement",490,9.07407407407407,"18",NA,TRUE,FALSE,FALSE,FALSE,TRUE,2014-11-02
"1478","Vente appartement 3 pièces 70 m² Paris	390.000 €	02 novembre 2014	à partir de 1.211 € / mois*	6	Paris 19e (75019).	Proximité transports, métro Crimée, nombreux commerces. Résidence moderne Les Eiders, ravalée, arborée, sécurisée et bien entretenue. Au 5eme étage avec ascenseur. Appartement en parfait état, surface 70 m²...	Pièces	3	Chambres	2	Surface	70 m2	Détails","3","2",70,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r196909019","http://static.pap.fr/photos/969/969A9019.thumb.jpg",FALSE,"appartement",390,5.57142857142857,"19",NA,TRUE,FALSE,FALSE,FALSE,FALSE,2014-11-02
"1479","Vente appartement 3 pièces 72 m² Paris	565.000 €	02 novembre 2014	à partir de 1.754 € / mois*	7	Paris 3e (75003), Enfants Rouges.	Idéal couple ou investisseur. Quartier Bretagne - Carreau du Temple - Enfants Rouges. Duplex de caractère 47 m² loi Carrez, 72,3 m² au sol, refait à neuf par architecte dplg. Duplex 3 pièces, 4ème et 5ème...	Filles du Calvaire, Temple, Saint-Sébastien - Froissart	Pièces	3	Chambre	1	Surface	72 m2	Détails","3","1",72,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r401602562","http://static.pap.fr/photos/A16/A16A2562.thumb.jpg",FALSE,"appartement",565,7.84722222222222,"3",NA,FALSE,FALSE,TRUE,FALSE,FALSE,2014-11-02
"1480","Vente appartement 3 pièces 77 m² Paris	850.000 €	03 novembre 2014	à partir de 2.639 € / mois*	10	Paris 12e (75012), Aligre - Gare de Lyon.	Appartement de 77 m² entièrement rénové par architecte esprit loft au 3e étage ascenseur dans immeuble ancien rénové haut de gamme et récemment ravalé avec parties communes refaites. Rue calme proche Faubourg...	Faidherbe - Chaligny, Ledru-Rollin, Reuilly - Diderot	Pièces	3	Chambres	2	Surface	77 m2	Détails","3","2",77,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r403001816","http://static.pap.fr/photos/A30/A30A1816.thumb.jpg",FALSE,"appartement",850,11.038961038961,"12","3",TRUE,FALSE,TRUE,FALSE,FALSE,2014-11-03
"1481","Vente appartement 3 pièces 77 m² Paris	850.000 €	03 novembre 2014	à partir de 2.639 € / mois*	10	Paris 12e (75012), Aligre - Gare de Lyon.	Appartement de 77 m² entièrement rénové par architecte esprit loft au 3e étage ascenseur dans immeuble ancien rénové haut de gamme et récemment ravalé avec parties communes refaites. Rue calme proche Faubourg...	Faidherbe - Chaligny, Ledru-Rollin, Reuilly - Diderot	Pièces	3	Chambres	2	Surface	77 m2	Détails","3","2",77,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r402902096","http://static.pap.fr/photos/A29/A29A2096.thumb.jpg",FALSE,"appartement",850,11.038961038961,"12","3",TRUE,FALSE,TRUE,FALSE,FALSE,2014-11-03
"1482","Vente appartement 4 pièces 68 m² Paris	615.000 €	Appartement de 4 pièces - métro Goncourt	02 novembre 2014	à partir de 1.909 € / mois*	8	Paris 10e (75010), Faubourg du Temple - Hôpital Saint-Louis.	Paris 10e Appartement traversant, 4 pièces de 69 m² (68,30 m² Carrez) au 3e étage (sur 6), dans un immeuble pierre de taille. Salon et salle à manger sur rue, exposition sud, 2 chambres sur cour,...	Goncourt (Hôpital-Saint-Louis), Belleville, République	Pièces	4	Chambres	2	Surface	68 m2	Détails","4","2",68,"http://www.pap.fr/annonce/vente-appartements-paris-75-g439-40-annonces-par-page-r403001814","http://upload.pap.fr/photos/A30/NDCBHMDMJK5WMAB.jpg",FALSE,"appartement",615,9.04411764705882,"10","3",FALSE,FALSE,FALSE,FALSE,FALSE,2014-11-02
